X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-14637873.7919289,6894447.07417137,975,Marco Rock,Marco Rock,,,5000000,250,
-14587931.2818023,6829706.48732499,976,Point Langford,Point Langford,,,5000000,250,
-14523340.7696515,7236514.41447769,977,Duncan Bay,Duncan Bay,,,5000000,250,
-14609771.183605,6862201.60194635,978,Copper Islands,Copper Islands,,,5000000,250,
-14722713.9676716,7186515.45486176,979,Striae Islands,Striae Islands,,,5000000,250,
-14650842.4537963,6874611.5504943,980,Nangwai Islands,Nangwai Islands,,,5000000,250,
-14524772.074531,7231964.06409104,981,Metlakatla Bay,Metlakatla Bay,,,5000000,250,
-14703803.2377234,6942256.87512561,982,Lomgon Bay,Lomgon Bay,,,5000000,250,
-14649361.7705775,6934160.37639154,983,Kul Rocks,Kul Rocks,,,5000000,250,
-14580394.9574156,6786385.24024874,984,Haida Gwaii,Haida Gwaii,,,5000000,250,
-14647861.5154668,6929460.95874,985,Atli Inlet,Atli Inlet,,,5000000,250,
-14670246.302376,6933315.15706267,986,Darwin Sound,Darwin Sound,,,5000000,250,
-14644432.3862304,6874125.59202793,987,Soulsby Cove,Soulsby Cove,,,5000000,250,
-14644232.9573631,6892225.49845742,988,Hutton Inlet,Hutton Inlet,,,5000000,250,
-14611863.3715877,6863714.87945134,989,Pelican Cove,Pelican Cove,,,5000000,250,
-14675949.3550136,6929110.26110015,990,Anna Inlet,Anna Inlet,,,5000000,250,
-14652749.2387365,6926991.68867985,991,Beljay Bay,Beljay Bay,,,5000000,250,
-14620716.8873182,6860830.24960592,992,Haida Gwaii,Haida Gwaii,,,5000000,250,
-14606503.7615342,6825340.14526849,993,Crooked Point,Crooked Point,,,5000000,250,
-14602248.5883151,6859199.06958131,994,Deluge Point,Deluge Point,,,5000000,250,
-14609994.7855734,6845021.68755801,995,Huston Inlet,Huston Inlet,,,5000000,250,
-14609409.0264061,6881243.18874799,996,Scudder Point,Scudder Point,,,5000000,250,
-14592355.8494662,6827036.38106613,997,Rose Harbour,Rose Harbour,,,5000000,250,
-14611321.8519504,6856825.03522443,998,Elswa Rock,Elswa Rock,,,5000000,250,
-14523578.4778795,7234781.59627487,999,Hecate Rock,Hecate Rock,,,5000000,250,
-14631776.8059435,6925114.75168092,1000,Gogit Point,Gogit Point,,,5000000,250,
-14593652.9323119,6828923.33720003,1001,Gaudin Passage,Gaudin Passage,,,5000000,250,
-14715177.0649596,7179814.66429858,1002,Entry Point,Entry Point,,,5000000,250,
-14601832.8893764,6847645.57449202,1003,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14672456.3706356,6931053.15122784,1004,Bent Tree Point,Bent Tree Point,,,5000000,250,
-14654243.3307366,6982093.20366696,1005,Cumshewa Inlet,Cumshewa Inlet,,,5000000,250,
-14673858.0088558,6903903.04528383,1006,Barry Inlet,Barry Inlet,,,5000000,250,
-14672310.632351,6935547.6668666,1007,Crescent Point,Crescent Point,,,5000000,250,
-14295687.2384356,7285262.00201347,1008,Kleanza Creek Park,Kleanza Creek Park,,,5000000,250,
-14620891.2805786,6836819.31361348,1009,Short Inlet,Short Inlet,,,5000000,250,
-14654740.3697264,6890570.37104983,1010,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14595735.3874126,6827566.63152951,1011,Hornby Point,Hornby Point,,,5000000,250,
-14654976.7936784,6904513.1765644,1012,Stevenson Cove,Stevenson Cove,,,5000000,250,
-14511950.5034108,7234023.9209967,1013,Salt Lake,Salt Lake,,,5000000,250,
-14696427.3848577,6931228.25802036,1014,Mount Oliver,Mount Oliver,,,5000000,250,
-14621009.973542,6858828.02937429,1015,Tangle Cove,Tangle Cove,,,5000000,250,
-14657204.5995898,6950670.17467288,1016,Dwight Rock,Dwight Rock,,,5000000,250,
-14588644.358552,6847342.21214645,1017,Rankine Islands,Rankine Islands,,,5000000,250,
-14514917.6644227,7228569.72758011,1018,Grindstone Point,Grindstone Point,,,5000000,250,
-14659429.1358627,6933746.83485022,1019,Skudas Point,Skudas Point,,,5000000,250,
-14517704.1551292,7234571.10587425,1020,Scott Inlet,Scott Inlet,,,5000000,250,
-14720073.4903155,7177542.38151978,1021,Sturgess Bay,Sturgess Bay,,,5000000,250,
-14701979.3286811,7029797.16754075,1022,Beattie Point,Beattie Point,,,5000000,250,
-14652754.9121596,6928471.16181565,1023,Beljay Point,Beljay Point,,,5000000,250,
-14577389.9157988,6819660.3576312,1024,Gull Point,Gull Point,,,5000000,250,
-14714579.5481471,7182431.93602078,1025,Troup Bank,Troup Bank,,,5000000,250,
-14519825.2249938,7231438.16990524,1026,Keen Hills,Keen Hills,,,5000000,250,
-14619990.6584783,6858601.04782664,1027,Burnaby Strait,Burnaby Strait,,,5000000,250,
-14611750.2871725,6863295.47508489,1028,Pelican Point,Pelican Point,,,5000000,250,
-14514294.4139129,7227040.14094034,1029,Tobey Point,Tobey Point,,,5000000,250,
-14659870.2146209,6906156.64589887,1030,Kostan Inlet,Kostan Inlet,,,5000000,250,
-14651172.247381,6871515.09747781,1031,Gowdas Rocks,Gowdas Rocks,,,5000000,250,
-14702335.5222475,7029703.99731221,1032,Village of Queen Charlotte,Village of Queen Charlotte,,,5000000,250,
-14679683.4278737,6915101.06284457,1033,San Christoval Range,San Christoval Range,,,5000000,250,
-14649111.7330988,6896317.9694825,1034,Haswell Bay,Haswell Bay,,,5000000,250,
-14635479.3604575,6882969.36729928,1035,Matheson Inlet,Matheson Inlet,,,5000000,250,
-14807098.7578423,7206417.61361737,1036,Iphigenia Point,Iphigenia Point,,,5000000,250,
-14611916.6609125,6864786.91929595,1037,Bluejay Cove,Bluejay Cove,,,5000000,250,
-14628625.70942,6928143.99523429,1038,Tuft Islets,Tuft Islets,,,5000000,250,
-14657095.1194212,6906275.82242939,1039,Kostan Point,Kostan Point,,,5000000,250,
-14511826.5794442,7232157.41268102,1040,Russell Arm,Russell Arm,,,5000000,250,
-14663843.9005187,6913772.74706186,1041,Bigsby Inlet,Bigsby Inlet,,,5000000,250,
-14584817.287351,6820722.64583161,1042,Gaowina Point,Gaowina Point,,,5000000,250,
-14496391.0830334,7206118.88534226,1043,Tatenham Point,Tatenham Point,,,5000000,250,
-14653360.5307636,6873392.29743939,1044,Haida Gwaii,Haida Gwaii,,,5000000,250,
-14660064.1944413,6912916.61068871,1045,Jeremiah Point,Jeremiah Point,,,5000000,250,
-14640569.3025417,6911414.23064115,1046,Kogangas Rock,Kogangas Rock,,,5000000,250,
-14693474.8497038,6930167.93655248,1047,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14634820.9339388,6886303.70032233,1048,Gottlob Point,Gottlob Point,,,5000000,250,
-14612054.7834883,6849693.17950281,1049,Huston Inlet,Huston Inlet,,,5000000,250,
-14661838.8146057,6919560.48967957,1050,Hoya Passage,Hoya Passage,,,5000000,250,
-14665983.4501983,6939528.76078329,1051,Stalkungi Cove,Stalkungi Cove,,,5000000,250,
-14583783.0507669,6818431.24113199,1052,Larsen Point,Larsen Point,,,5000000,250,
-14665176.1921451,6947447.26007696,1053,McGee Point,McGee Point,,,5000000,250,
-14617128.9665563,6865473.06985959,1054,Poole Inlet,Poole Inlet,,,5000000,250,
-14619152.38944,6835383.04046387,1055,Anvil Cove,Anvil Cove,,,5000000,250,
-14658523.3751065,6928231.10466969,1056,Takelley Cove,Takelley Cove,,,5000000,250,
-14619965.7409078,6868390.89659855,1057,The Twins,The Twins,,,5000000,250,
-14696933.6293651,6927080.44744494,1058,San Christoval Range,San Christoval Range,,,5000000,250,
-14577321.0733645,6819041.12713546,1059,Prevost Point,Prevost Point,,,5000000,250,
-14695817.9595686,7028170.66505403,1060,Haida Point,Haida Point,,,5000000,250,
-14607165.6656505,6828749.85784484,1061,Etches Point,Etches Point,,,5000000,250,
-14597607.0511807,6818242.87987156,1062,Arnold Point,Arnold Point,,,5000000,250,
-14653263.1955223,6973102.47807195,1063,Skedans Bay,Skedans Bay,,,5000000,250,
-14696517.9554876,6938176.85371913,1064,Fairfax Inlet,Fairfax Inlet,,,5000000,250,
-14598457.2063571,6842390.33693797,1065,Hancock Point,Hancock Point,,,5000000,250,
-14634809.4801313,6891138.82251753,1066,Werner Point,Werner Point,,,5000000,250,
-14520755.7087726,7234027.58455804,1067,Mission Point,Mission Point,,,5000000,250,
-14714704.5768124,7177235.0944401,1068,Mission Hill,Mission Hill,,,5000000,250,
-14301161.8282098,7289608.89751636,1069,Kitselas Mountain,Kitselas Mountain,,,5000000,250,
-14623229.0078025,6833198.75161053,1070,Nagas Point,Nagas Point,,,5000000,250,
-14607695.1760767,6855519.34104876,1071,Funter Point,Funter Point,,,5000000,250,
-14623923.8183556,6846813.99464578,1072,Flamingo Inlet,Flamingo Inlet,,,5000000,250,
-14301756.2535706,7290939.28315094,1073,Nass Ranges,Nass Ranges,,,5000000,250,
-14684231.652588,6918746.14978645,1074,Sunday Inlet,Sunday Inlet,,,5000000,250,
-14667117.8234808,6940352.86380237,1075,Stalkungi Point,Stalkungi Point,,,5000000,250,
-14598105.6993258,6851666.81781789,1076,Gona Point,Gona Point,,,5000000,250,
-14677203.5691596,6916334.99635941,1077,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14626129.0928482,6874297.92165151,1078,Limestone Rock,Limestone Rock,,,5000000,250,
-14692807.4684388,6933901.3198969,1079,Fairfax Inlet,Fairfax Inlet,,,5000000,250,
-14584775.858584,6811336.14359368,1080,Treat Bay,Treat Bay,,,5000000,250,
-14513831.7897659,7223497.96015749,1081,Casey Cove,Casey Cove,,,5000000,250,
-14807516.5713147,7211106.38587904,1082,Hart Point,Hart Point,,,5000000,250,
-14652432.4647834,6936917.81340251,1083,Richardson Inlet,Richardson Inlet,,,5000000,250,
-14804151.0055248,7205753.05546241,1084,Village Point,Village Point,,,5000000,250,
-14637175.5013174,6934953.27657373,1085,Dodge Point,Dodge Point,,,5000000,250,
-14294084.1532182,7283092.97696527,1086,Kleanza Creek Park,Kleanza Creek Park,,,5000000,250,
-14623262.8529549,6868181.58215364,1087,Dolomite Point,Dolomite Point,,,5000000,250,
-14628563.5280681,6814080.74146495,1088,Océan Pacifique,Pacific Ocean,,,5000000,250,
-14693615.3833361,7021272.89021221,1089,Alliford Bay,Alliford Bay,,,5000000,250,
-14614734.091132,6853121.2064368,1090,Green Rock,Green Rock,,,5000000,250,
-14650907.7105543,6933723.48504568,1091,Stansung Islets,Stansung Islets,,,5000000,250,
-14579137.6834853,6837732.84579074,1092,Garcin Rocks,Garcin Rocks,,,5000000,250,
-14645932.2865451,6874417.05602404,1093,Commander Point,Commander Point,,,5000000,250,
-14593003.2492303,6852153.06285185,1094,Goodwin Point,Goodwin Point,,,5000000,250,
-14638959.3924878,6876015.19339277,1095,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14802853.4589172,7205268.78206727,1096,Alert Rock,Alert Rock,,,5000000,250,
-14521235.9178656,7234803.30640855,1097,Prospect Hill,Prospect Hill,,,5000000,250,
-14686296.564331,6899997.90356234,1098,Océan Pacifique,Pacific Ocean,,,5000000,250,
-14669473.2982098,6896733.61595035,1099,Mike Inlet,Mike Inlet,,,5000000,250,
-14623359.3842945,6853062.2716395,1100,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14610141.069034,6867772.63998272,1101,Poole Point,Poole Point,,,5000000,250,
-14655975.9837416,6899930.2448702,1102,Skittagetan Lagoon,Skittagetan Lagoon,,,5000000,250,
-14587509.2799733,6822188.29730504,1103,Heater Harbour,Heater Harbour,,,5000000,250,
-14567010.1220347,7225051.40738389,1104,Osborne Islands,Osborne Islands,,,5000000,250,
-14590528.6131544,6829562.02522512,1105,Forsyth Point,Forsyth Point,,,5000000,250,
-14513042.2666471,7224578.90361655,1106,Parizeau Point,Parizeau Point,,,5000000,250,
-14618824.262066,6851656.30086097,1107,Slim Inlet,Slim Inlet,,,5000000,250,
-14577686.6835991,6819536.02183514,1108,Gull Islet,Gull Islet,,,5000000,250,
-14513768.9985509,7231964.39473132,1109,Philips Cove,Philips Cove,,,5000000,250,
-14651763.9814753,6903405.68201586,1110,Darwin Point,Darwin Point,,,5000000,250,
-14807688.9701829,7204271.5254697,1111,Marchand Reef,Marchand Reef,,,5000000,250,
-14613160.9150941,6862679.9998435,1112,Kingfisher Cove,Kingfisher Cove,,,5000000,250,
-14569446.2597852,7225823.6179972,1113,Triple Islands,Triple Islands,,,5000000,250,
-14701926.2329181,7028274.29387092,1114,Gooden Island,Gooden Island,,,5000000,250,
-14637007.9438542,6912307.82344556,1115,Faraday Passage,Faraday Passage,,,5000000,250,
-14595894.9099882,6819918.29684348,1116,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14621336.7681444,6835237.03107565,1117,Anvil Rock,Anvil Rock,,,5000000,250,
-14647310.9830275,6891520.79257591,1118,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14633571.7648841,6885525.35538699,1119,Abraham Point,Abraham Point,,,5000000,250,
-14658279.4230875,6908401.37546458,1120,Bigsby Point,Bigsby Point,,,5000000,250,
-14693282.9689704,7023187.13110652,1121,Kwuna Point,Kwuna Point,,,5000000,250,
-14520945.9911868,7234188.45618972,1122,Metlakatla,Metlakatla,,,5000000,250,
-14804560.292143,7205793.61867096,1123,Beal Cove,Beal Cove,,,5000000,250,
-14599483.4798678,6817670.85448394,1124,Gordon Islands,Gordon Islands,,,5000000,250,
-14523093.1421085,7234262.10373554,1125,Observation Point,Observation Point,,,5000000,250,
-14593465.8722853,6877005.04961278,1126,Hecate Strait,Hecate Strait,,,5000000,250,
-14640879.2603468,6873975.98824648,1127,Yakulanas Bay,Yakulanas Bay,,,5000000,250,
-14649173.9175665,6874021.17518581,1128,Nangwai Rock,Nangwai Rock,,,5000000,250,
-14646815.1393596,6932006.65550874,1129,Tsinga Point,Tsinga Point,,,5000000,250,
-14650513.4685012,6940074.79601056,1130,Tanu Rock,Tanu Rock,,,5000000,250,
-14631925.04518,6928601.91745517,1131,Fuller Point,Fuller Point,,,5000000,250,
-14692807.697769,6933865.13534467,1132,Tasu Sound,Tasu Sound,,,5000000,250,
-14803264.0152247,7205768.92644151,1133,Holland Point,Holland Point,,,5000000,250,
-14657883.851244,6920817.15874612,1134,Topping Islands,Topping Islands,,,5000000,250,
-14628270.5956658,6844898.51347151,1135,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14598190.2377521,6857292.72779337,1136,Ikeda Point,Ikeda Point,,,5000000,250,
-14593371.1365485,6792610.76541394,1137,Haida Gwaii,Haida Gwaii,,,5000000,250,
-14621421.2684841,6839657.72984559,1138,Sperm Bay,Sperm Bay,,,5000000,250,
-14509192.241498,7232827.67616573,1139,Douglas Point,Douglas Point,,,5000000,250,
-14596613.5552772,6812004.21125008,1140,Bowles Point,Bowles Point,,,5000000,250,
-14610893.6133351,6830985.89598708,1141,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14516229.4430859,7232238.9347713,1142,Pillsbury Cove,Pillsbury Cove,,,5000000,250,
-14587969.6604612,6828393.92462034,1143,Houston Stewart Channel,Houston Stewart Channel,,,5000000,250,
-14690576.3296803,6933825.18116663,1144,Corlett Peninsula,Corlett Peninsula,,,5000000,250,
-14721351.9348314,7184554.35781592,1145,Westacott Point,Westacott Point,,,5000000,250,
-14648543.8646278,6872803.15342929,1146,Gowgaia Point,Gowgaia Point,,,5000000,250,
-14593692.5373315,6841015.05871507,1147,Kiju Point,Kiju Point,,,5000000,250,
-14582790.2942456,6838879.46773021,1148,Benjamin Point,Benjamin Point,,,5000000,250,
-14589120.0086934,6850647.44571733,1149,Oliver Rock,Oliver Rock,,,5000000,250,
-14512933.4032229,7221798.57109594,1150,Emmerson Point,Emmerson Point,,,5000000,250,
-14613309.5127627,6867268.56780756,1151,Francis Bay,Francis Bay,,,5000000,250,
-14698088.7515699,6927705.32995071,1152,Mount De la Touche,Mount De la Touche,,,5000000,250,
-14694931.2795944,7024435.15173664,1153,Flowery Islet,Flowery Islet,,,5000000,250,
-14706184.4081976,6934089.87053718,1154,Tasu Head,Tasu Head,,,5000000,250,
-14597331.4848016,6843318.45849235,1155,Crowell Rock,Crowell Rock,,,5000000,250,
-14649107.1969486,6911863.24390442,1156,Beresford Inlet,Beresford Inlet,,,5000000,250,
-14672307.7147015,6932645.20484673,1157,Klunkwoi Rocks,Klunkwoi Rocks,,,5000000,250,
-14629438.1482159,6904454.32429511,1158,Ramsay Passage,Ramsay Passage,,,5000000,250,
-14525706.0068746,7239539.2233627,1159,Ryan Point,Ryan Point,,,5000000,250,
-14608529.9122084,6821316.29165961,1160,Adam Rocks,Adam Rocks,,,5000000,250,
-14516989.1689594,7228892.55176049,1161,Shkgeaum Bay,Shkgeaum Bay,,,5000000,250,
-14644720.499699,6905365.97122806,1162,Bischof Islands,Bischof Islands,,,5000000,250,
-14693465.9453181,6937513.8179413,1163,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-14631537.9126871,6905627.51399767,1164,Hotspring Island,Hotspring Island,,,5000000,250,
-14605860.744495,6825656.80222278,1165,Small Cove,Small Cove,,,5000000,250,
-14633338.9769776,6888131.42136861,1166,Werner Bay,Werner Bay,,,5000000,250,
-14696738.9736198,6937465.77839039,1167,Hunger Harbour,Hunger Harbour,,,5000000,250,
-14695061.4660386,6922309.4608632,1168,Blue Heron Bay,Blue Heron Bay,,,5000000,250,
-14643471.4554245,6874359.88066853,1169,Yakulanas Point,Yakulanas Point,,,5000000,250,
-14611260.532537,6854450.18064454,1170,Kankidas Point,Kankidas Point,,,5000000,250,
-14717265.0391955,7176779.92732677,1171,Masset Harbour,Masset Harbour,,,5000000,250,
-14664491.2349222,6890335.93617623,1172,Puffin Cove,Puffin Cove,,,5000000,250,
-14699860.3694685,6933044.71032541,1173,Mount Moody,Mount Moody,,,5000000,250,
-14622136.9133592,6864926.65499251,1174,Dolomite Narrows,Dolomite Narrows,Burnaby Narrows,,5000000,250,
-14624302.376016,6906695.81231906,1175,Andrew Point,Andrew Point,,,5000000,250,
-14618642.0084016,6887995.44433552,1176,Juan Perez Sound,Juan Perez Sound,,,5000000,250,
-14599349.5159397,6821523.94402771,1177,Houston Stewart Channel,Houston Stewart Channel,,,5000000,250,
-14622752.9964719,6832603.2982608,1178,Nagas Rocks,Nagas Rocks,,,5000000,250,
-14598188.3540158,6856231.39679505,1179,Awaya Point,Awaya Point,,,5000000,250,
-14678301.2379075,6924060.04900592,1180,Mount Laysen,Mount Laysen,,,5000000,250,
-14670332.5984606,6937474.29398509,1181,Darwin Sound,Darwin Sound,,,5000000,250,
-14592352.8275615,6827669.71518394,1182,Rose Harbour,Rose Harbour,,,5000000,250,
-14634576.6348782,6903217.41801683,1183,Ramsay Rocks,Ramsay Rocks,,,5000000,250,
-14672699.3020502,6936480.80981386,1184,Crescent Inlet,Crescent Inlet,,,5000000,250,
-14300886.2715825,7277249.10556227,1185,Kitselas,Kitselas,,,5000000,250,
-14611707.1122282,6852628.17008435,1186,Jedway Bay,Jedway Bay,,,5000000,250,
-14516479.3783137,7223758.3229073,1187,Mount Comblain,Mount Comblain,,,5000000,250,
-14694538.8755326,7028409.22175406,1188,Image Point,Image Point,,,5000000,250,
-14591206.1788375,6840241.41216821,1189,Koya Bay,Koya Bay,,,5000000,250,
-14631851.9377827,6915374.59830468,1190,Haida Gwaii,Haida Gwaii,,,5000000,250,
-14681918.4918667,6927269.99325692,1191,Apex Mountain,Apex Mountain,,,5000000,250,
-14586713.5707069,6842058.7905702,1192,Ingraham Point,Ingraham Point,,,5000000,250,
-14655966.2707279,6947852.6642067,1193,Porter Head,Porter Head,,,5000000,250,
-14700583.6883554,7029616.1999815,1194,Smith Point,Smith Point,,,5000000,250,
-14632505.1850271,6884824.77305836,1195,Newberry Cove,Newberry Cove,,,5000000,250,
-14513581.2836047,7227895.2113876,1196,McIntosh Rock,McIntosh Rock,,,5000000,250,
-14806528.4032732,7208662.04306498,1197,Kusgwai Passage,Kusgwai Passage,,,5000000,250,
-14623351.3814432,6842806.67993738,1198,Flamingo Inlet,Flamingo Inlet,,,5000000,250,
-14636626.222168,6847384.22417004,1199,Océan Pacifique,Pacific Ocean,,,5000000,250,
-14530119.1845165,7230071.91863091,1200,Dawes Rocks,Dawes Rocks,,,5000000,250,
-14637014.2528793,6946953.99087944,1201,Lost Islands,Lost Islands,,,5000000,250,
-14517764.8146598,7231445.64007422,1202,Dundas Point,Dundas Point,,,5000000,250,
-14805708.7505564,7206261.65131422,1203,Henslung Cove,Henslung Cove,,,5000000,250,
-14496441.8863025,7209127.62010489,1204,Mount McDonald,Mount McDonald,,,5000000,250,
-14620085.250335,6831539.86617269,1205,Henderson Rocks,Henderson Rocks,,,5000000,250,
-14654546.7730279,6934990.50612492,1206,Richardson Inlet,Richardson Inlet,,,5000000,250,
-14569470.1179042,7226745.14336391,1207,Triple Islands,Triple Islands,,,5000000,250,
-14644352.4384828,6879102.0853296,1208,Goski Bay,Goski Bay,,,5000000,250,
-14646920.8054632,6897737.93265316,1209,Hoskins Point,Hoskins Point,,,5000000,250,
